goos: linux
goarch: amd64
pkg: github.com/lattice-substrate/jcs-bench-lab/internal/apibench
cpu: 12th Gen Intel(R) Core(TM) i7-12700K
BenchmarkAPICanonicalizeSchubfach/array-2048-20         	     478	   2512845 ns/op	  39.36 MB/s	 4939283 B/op	   49134 allocs/op
BenchmarkAPICanonicalizeJSONCanon/verify-whitespace-20  	  721234	      1570 ns/op	  15.29 MB/s	    1658 B/op	      23 allocs/op
BenchmarkAPICanonicalizeJSONCanon/verify-whitespace-20  	  762768	      1580 ns/op	  15.19 MB/s	    1658 B/op	      23 allocs/op
BenchmarkAPICanonicalizeJSONCanon/verify-whitespace-20  	  762601	      1567 ns/op	  15.32 MB/s	    1658 B/op	      23 allocs/op
BenchmarkAPICanonicalizeJSONCanon/verify-whitespace-20  	  756462	      1569 ns/op	  15.30 MB/s	    1658 B/op	      23 allocs/op
BenchmarkAPICanonicalizeJSONCanon/verify-whitespace-20  	  763412	      1577 ns/op	  15.22 MB/s	    1658 B/op	      23 allocs/op
BenchmarkAPICanonicalizeJSONCanon/verify-whitespace-20  	  774556	      1567 ns/op	  15.31 MB/s	    1658 B/op	      23 allocs/op
BenchmarkAPICanonicalizeJSONCanon/verify-whitespace-20  	  750037	      1560 ns/op	  15.38 MB/s	    1658 B/op	      23 allocs/op
BenchmarkAPICanonicalizeJSONCanon/verify-whitespace-20  	  744733	      1562 ns/op	  15.36 MB/s	    1658 B/op	      23 allocs/op
BenchmarkAPICanonicalizeJSONCanon/verify-whitespace-20  	  767588	      1572 ns/op	  15.27 MB/s	    1658 B/op	      23 allocs/op
BenchmarkAPICanonicalizeJSONCanon/verify-whitespace-20  	  764514	      1562 ns/op	  15.36 MB/s	    1658 B/op	      23 allocs/op
BenchmarkAPIVerifySchubfach/canonical/array-2048-20     	     482	   2466939 ns/op	  40.09 MB/s	 4939267 B/op	   49134 allocs/op
BenchmarkAPIVerifySchubfach/canonical/array-2048-20     	     489	   2475478 ns/op	  39.95 MB/s	 4939265 B/op	   49134 allocs/op
BenchmarkAPIVerifySchubfach/canonical/array-2048-20     	     489	   2486915 ns/op	  39.77 MB/s	 4939270 B/op	   49134 allocs/op
BenchmarkAPIVerifySchubfach/canonical/array-2048-20     	     480	   2480944 ns/op	  39.86 MB/s	 4939271 B/op	   49134 allocs/op
BenchmarkAPIVerifySchubfach/canonical/array-2048-20     	     484	   2472337 ns/op	  40.00 MB/s	 4939273 B/op	   49134 allocs/op
BenchmarkAPIVerifySchubfach/canonical/array-2048-20     	     486	   2495092 ns/op	  39.64 MB/s	 4939272 B/op	   49134 allocs/op
BenchmarkAPIVerifySchubfach/canonical/array-2048-20     	     492	   2498858 ns/op	  39.58 MB/s	 4939274 B/op	   49134 allocs/op
BenchmarkAPIVerifySchubfach/canonical/array-2048-20     	     488	   2459597 ns/op	  40.21 MB/s	 4939276 B/op	   49134 allocs/op
BenchmarkAPIVerifySchubfach/canonical/array-2048-20     	     482	   2478937 ns/op	  39.90 MB/s	 4939279 B/op	   49134 allocs/op
BenchmarkAPIVerifySchubfach/canonical/array-2048-20     	     476	   2490059 ns/op	  39.72 MB/s	 4939265 B/op	   49134 allocs/op
BenchmarkAPIVerifySchubfach/canonical/array-256-20      	    3993	    315652 ns/op	  37.74 MB/s	  604880 B/op	    6131 allocs/op
BenchmarkAPIVerifySchubfach/canonical/array-256-20      	    3782	    318725 ns/op	  37.38 MB/s	  604881 B/op	    6131 allocs/op
BenchmarkAPIVerifySchubfach/canonical/array-256-20      	    3853	    316422 ns/op	  37.65 MB/s	  604882 B/op	    6131 allocs/op
BenchmarkAPIVerifySchubfach/canonical/array-256-20      	    3898	    316905 ns/op	  37.59 MB/s	  604881 B/op	    6131 allocs/op
BenchmarkAPIVerifySchubfach/canonical/array-256-20      	    3784	    315660 ns/op	  37.74 MB/s	  604881 B/op	    6131 allocs/op
BenchmarkAPIVerifySchubfach/canonical/array-256-20      	    3788	    317172 ns/op	  37.56 MB/s	  604881 B/op	    6131 allocs/op
BenchmarkAPIVerifySchubfach/canonical/array-256-20      	    3784	    317244 ns/op	  37.55 MB/s	  604881 B/op	    6131 allocs/op
BenchmarkAPIVerifySchubfach/canonical/array-256-20      	    3784	    312309 ns/op	  38.15 MB/s	  604880 B/op	    6131 allocs/op
BenchmarkAPIVerifySchubfach/canonical/array-256-20      	    3630	    314941 ns/op	  37.83 MB/s	  604881 B/op	    6131 allocs/op
BenchmarkAPIVerifySchubfach/canonical/array-256-20      	    3792	    320691 ns/op	  37.15 MB/s	  604882 B/op	    6131 allocs/op
BenchmarkAPIVerifySchubfach/canonical/canonical-minimal-20         	 3327238	       363.5 ns/op	  19.26 MB/s	     504 B/op	       8 allocs/op
BenchmarkAPIVerifySchubfach/canonical/canonical-minimal-20         	 3328674	       361.6 ns/op	  19.36 MB/s	     504 B/op	       8 allocs/op
BenchmarkAPIVerifySchubfach/canonical/canonical-minimal-20         	 3292148	       359.9 ns/op	  19.45 MB/s	     504 B/op	       8 allocs/op
BenchmarkAPIVerifySchubfach/canonical/canonical-minimal-20         	 3281067	       357.7 ns/op	  19.57 MB/s	     504 B/op	       8 allocs/op
BenchmarkAPIVerifySchubfach/canonical/canonical-minimal-20         	 3399640	       360.1 ns/op	  19.44 MB/s	     504 B/op	       8 allocs/op
BenchmarkAPIVerifySchubfach/canonical/canonical-minimal-20         	 3388794	       360.0 ns/op	  19.44 MB/s	     504 B/op	       8 allocs/op
BenchmarkAPIVerifySchubfach/canonical/canonical-minimal-20         	 3322585	       356.9 ns/op	  19.61 MB/s	     504 B/op	       8 allocs/op
BenchmarkAPIVerifySchubfach/canonical/canonical-minimal-20         	 3342423	       359.4 ns/op	  19.48 MB/s	     504 B/op	       8 allocs/op
BenchmarkAPIVerifySchubfach/canonical/canonical-minimal-20         	 3349225	       359.4 ns/op	  19.48 MB/s	     504 B/op	       8 allocs/op
BenchmarkAPIVerifySchubfach/canonical/canonical-minimal-20         	 3332769	       359.7 ns/op	  19.46 MB/s	     504 B/op	       8 allocs/op
BenchmarkAPIVerifySchubfach/canonical/control-escapes-20           	  895106	      1332 ns/op	  44.29 MB/s	    2064 B/op	      21 allocs/op
BenchmarkAPIVerifySchubfach/canonical/control-escapes-20           	  893181	      1328 ns/op	  44.44 MB/s	    2064 B/op	      21 allocs/op
BenchmarkAPIVerifySchubfach/canonical/control-escapes-20           	  906937	      1327 ns/op	  44.45 MB/s	    2064 B/op	      21 allocs/op
BenchmarkAPIVerifySchubfach/canonical/control-escapes-20           	  871890	      1327 ns/op	  44.48 MB/s	    2064 B/op	      21 allocs/op
BenchmarkAPIVerifySchubfach/canonical/control-escapes-20           	  829024	      1323 ns/op	  44.60 MB/s	    2064 B/op	      21 allocs/op
BenchmarkAPIVerifySchubfach/canonical/control-escapes-20           	  918754	      1325 ns/op	  44.52 MB/s	    2064 B/op	      21 allocs/op
BenchmarkAPIVerifySchubfach/canonical/control-escapes-20           	  873957	      1329 ns/op	  44.41 MB/s	    2064 B/op	      21 allocs/op
BenchmarkAPIVerifySchubfach/canonical/control-escapes-20           	  901831	      1333 ns/op	  44.27 MB/s	    2064 B/op	      21 allocs/op
BenchmarkAPIVerifySchubfach/canonical/control-escapes-20           	  904153	      1325 ns/op	  44.54 MB/s	    2064 B/op	      21 allocs/op
BenchmarkAPIVerifySchubfach/canonical/control-escapes-20           	  789174	      1325 ns/op	  44.54 MB/s	    2064 B/op	      21 allocs/op
BenchmarkAPIVerifySchubfach/canonical/deep-20                      	   31771	     38136 ns/op	  30.37 MB/s	   58960 B/op	     843 allocs/op
BenchmarkAPIVerifySchubfach/canonical/deep-20                      	   30937	     38008 ns/op	  30.47 MB/s	   58960 B/op	     843 allocs/op
BenchmarkAPIVerifySchubfach/canonical/deep-20                      	   31839	     37410 ns/op	  30.95 MB/s	   58960 B/op	     843 allocs/op
BenchmarkAPIVerifySchubfach/canonical/deep-20                      	   31621	     37762 ns/op	  30.67 MB/s	   58960 B/op	     843 allocs/op
BenchmarkAPIVerifySchubfach/canonical/deep-20                      	   31524	     38047 ns/op	  30.44 MB/s	   58960 B/op	     843 allocs/op
BenchmarkAPIVerifySchubfach/canonical/deep-20                      	   31346	     38048 ns/op	  30.44 MB/s	   58960 B/op	     843 allocs/op
BenchmarkAPIVerifySchubfach/canonical/deep-20                      	   31959	     37984 ns/op	  30.49 MB/s	   58960 B/op	     843 allocs/op
BenchmarkAPIVerifySchubfach/canonical/deep-20                      	   32115	     38123 ns/op	  30.38 MB/s	   58960 B/op	     843 allocs/op
BenchmarkAPIVerifySchubfach/canonical/deep-20                      	   31599	     37844 ns/op	  30.60 MB/s	   58960 B/op	     843 allocs/op
BenchmarkAPIVerifySchubfach/canonical/deep-20                      	   31864	     37192 ns/op	  31.14 MB/s	   58960 B/op	     843 allocs/op
BenchmarkAPIVerifySchubfach/canonical/deep-64-20                   	   73294	     16794 ns/op	  30.37 MB/s	   26904 B/op	     387 allocs/op
BenchmarkAPIVerifySchubfach/canonical/deep-64-20                   	   72656	     16647 ns/op	  30.64 MB/s	   26904 B/op	     387 allocs/op
BenchmarkAPIVerifySchubfach/canonical/deep-64-20                   	   71283	     16749 ns/op	  30.45 MB/s	   26904 B/op	     387 allocs/op
BenchmarkAPIVerifySchubfach/canonical/deep-64-20                   	   72105	     16845 ns/op	  30.28 MB/s	   26904 B/op	     387 allocs/op
BenchmarkAPIVerifySchubfach/canonical/deep-64-20                   	   71611	     16940 ns/op	  30.11 MB/s	   26904 B/op	     387 allocs/op
BenchmarkAPIVerifySchubfach/canonical/deep-64-20                   	   72746	     16715 ns/op	  30.51 MB/s	   26904 B/op	     387 allocs/op
BenchmarkAPIVerifySchubfach/canonical/deep-64-20                   	   70989	     16612 ns/op	  30.70 MB/s	   26904 B/op	     387 allocs/op
BenchmarkAPIVerifySchubfach/canonical/deep-64-20                   	   72172	     16790 ns/op	  30.38 MB/s	   26904 B/op	     387 allocs/op
BenchmarkAPIVerifySchubfach/canonical/deep-64-20                   	   71899	     16868 ns/op	  30.24 MB/s	   26904 B/op	     387 allocs/op
BenchmarkAPIVerifySchubfach/canonical/deep-64-20                   	   73192	     16825 ns/op	  30.31 MB/s	   26904 B/op	     387 allocs/op
BenchmarkAPIVerifySchubfach/canonical/escaped-key-order-20         	 1751236	       686.3 ns/op	  18.94 MB/s	    1160 B/op	      14 allocs/op
BenchmarkAPIVerifySchubfach/canonical/escaped-key-order-20         	 1743220	       693.9 ns/op	  18.73 MB/s	    1160 B/op	      14 allocs/op
BenchmarkAPIVerifySchubfach/canonical/escaped-key-order-20         	 1754071	       693.7 ns/op	  18.74 MB/s	    1160 B/op	      14 allocs/op
BenchmarkAPIVerifySchubfach/canonical/escaped-key-order-20         	 1742157	       681.1 ns/op	  19.09 MB/s	    1160 B/op	      14 allocs/op
BenchmarkAPIVerifySchubfach/canonical/escaped-key-order-20         	 1729490	       690.3 ns/op	  18.83 MB/s	    1160 B/op	      14 allocs/op
BenchmarkAPIVerifySchubfach/canonical/escaped-key-order-20         	 1730955	       697.1 ns/op	  18.65 MB/s	    1160 B/op	      14 allocs/op
BenchmarkAPIVerifySchubfach/canonical/escaped-key-order-20         	 1728901	       687.0 ns/op	  18.92 MB/s	    1160 B/op	      14 allocs/op
BenchmarkAPIVerifySchubfach/canonical/escaped-key-order-20         	 1727875	       688.4 ns/op	  18.88 MB/s	    1160 B/op	      14 allocs/op
BenchmarkAPIVerifySchubfach/canonical/escaped-key-order-20         	 1721583	       690.2 ns/op	  18.84 MB/s	    1160 B/op	      14 allocs/op
BenchmarkAPIVerifySchubfach/canonical/escaped-key-order-20         	 1747752	       692.1 ns/op	  18.78 MB/s	    1160 B/op	      14 allocs/op
BenchmarkAPIVerifySchubfach/canonical/large-20                     	      91	  11558744 ns/op	  40.02 MB/s	20914298 B/op	  204776 allocs/op
BenchmarkAPIVerifySchubfach/canonical/large-20                     	     100	  11424258 ns/op	  40.49 MB/s	20914281 B/op	  204776 allocs/op
BenchmarkAPIVerifySchubfach/canonical/large-20                     	     100	  11506363 ns/op	  40.21 MB/s	20914281 B/op	  204776 allocs/op
BenchmarkAPIVerifySchubfach/canonical/large-20                     	      91	  11655658 ns/op	  39.69 MB/s	20914275 B/op	  204775 allocs/op
BenchmarkAPIVerifySchubfach/canonical/large-20                     	     100	  11516555 ns/op	  40.17 MB/s	20914289 B/op	  204776 allocs/op
BenchmarkAPIVerifySchubfach/canonical/large-20                     	     100	  11581699 ns/op	  39.94 MB/s	20914267 B/op	  204775 allocs/op
BenchmarkAPIVerifySchubfach/canonical/large-20                     	     100	  11498157 ns/op	  40.23 MB/s	20914283 B/op	  204776 allocs/op
BenchmarkAPIVerifySchubfach/canonical/large-20                     	     100	  11550140 ns/op	  40.05 MB/s	20914279 B/op	  204776 allocs/op
BenchmarkAPIVerifySchubfach/canonical/large-20                     	     100	  11486565 ns/op	  40.28 MB/s	20914254 B/op	  204775 allocs/op
BenchmarkAPIVerifySchubfach/canonical/large-20                     	     100	  11615673 ns/op	  39.83 MB/s	20914289 B/op	  204776 allocs/op
BenchmarkAPIVerifySchubfach/canonical/long-string-20               	   15534	     76703 ns/op	 213.85 MB/s	   35948 B/op	      14 allocs/op
BenchmarkAPIVerifySchubfach/canonical/long-string-20               	   15668	     77326 ns/op	 212.13 MB/s	   35948 B/op	      14 allocs/op
BenchmarkAPIVerifySchubfach/canonical/long-string-20               	   15397	     77053 ns/op	 212.88 MB/s	   35948 B/op	      14 allocs/op
BenchmarkAPIVerifySchubfach/canonical/long-string-20               	   15454	     77213 ns/op	 212.44 MB/s	   35948 B/op	      14 allocs/op
BenchmarkAPIVerifySchubfach/canonical/long-string-20               	   15361	     79124 ns/op	 207.31 MB/s	   35948 B/op	      14 allocs/op
BenchmarkAPIVerifySchubfach/canonical/long-string-20               	   15142	     77673 ns/op	 211.18 MB/s	   35948 B/op	      14 allocs/op
BenchmarkAPIVerifySchubfach/canonical/long-string-20               	   15456	     75916 ns/op	 216.07 MB/s	   35948 B/op	      14 allocs/op
BenchmarkAPIVerifySchubfach/canonical/long-string-20               	   15564	     78302 ns/op	 209.48 MB/s	   35948 B/op	      14 allocs/op
BenchmarkAPIVerifySchubfach/canonical/long-string-20               	   15284	     76196 ns/op	 215.27 MB/s	   35948 B/op	      14 allocs/op
BenchmarkAPIVerifySchubfach/canonical/long-string-20               	   15038	     77210 ns/op	 212.45 MB/s	   35948 B/op	      14 allocs/op
BenchmarkAPIVerifySchubfach/canonical/medium-20                    	    3412	    340795 ns/op	  40.21 MB/s	  618688 B/op	    6380 allocs/op
BenchmarkAPIVerifySchubfach/canonical/medium-20                    	    3541	    349210 ns/op	  39.24 MB/s	  618688 B/op	    6380 allocs/op
BenchmarkAPIVerifySchubfach/canonical/medium-20                    	    3208	    342620 ns/op	  39.99 MB/s	  618689 B/op	    6380 allocs/op
BenchmarkAPIVerifySchubfach/canonical/medium-20                    	    3566	    341469 ns/op	  40.13 MB/s	  618688 B/op	    6380 allocs/op
BenchmarkAPIVerifySchubfach/canonical/medium-20                    	    3565	    341699 ns/op	  40.10 MB/s	  618688 B/op	    6380 allocs/op
BenchmarkAPIVerifySchubfach/canonical/medium-20                    	    3525	    340561 ns/op	  40.24 MB/s	  618688 B/op	    6380 allocs/op
BenchmarkAPIVerifySchubfach/canonical/medium-20                    	    3243	    337369 ns/op	  40.62 MB/s	  618688 B/op	    6380 allocs/op
BenchmarkAPIVerifySchubfach/canonical/medium-20                    	    3510	    340812 ns/op	  40.21 MB/s	  618689 B/op	    6380 allocs/op
BenchmarkAPIVerifySchubfach/canonical/medium-20                    	    3536	    341697 ns/op	  40.10 MB/s	  618689 B/op	    6380 allocs/op
BenchmarkAPIVerifySchubfach/canonical/medium-20                    	    3446	    344637 ns/op	  39.76 MB/s	  618688 B/op	    6380 allocs/op
BenchmarkAPIVerifySchubfach/canonical/mixed-prod-20                	    8743	    133544 ns/op	  42.13 MB/s	  256989 B/op	    2340 allocs/op
BenchmarkAPIVerifySchubfach/canonical/mixed-prod-20                	    8791	    133237 ns/op	  42.23 MB/s	  256989 B/op	    2340 allocs/op
BenchmarkAPIVerifySchubfach/canonical/mixed-prod-20                	    9183	    133404 ns/op	  42.17 MB/s	  256989 B/op	    2340 allocs/op
BenchmarkAPIVerifySchubfach/canonical/mixed-prod-20                	    8937	    133483 ns/op	  42.15 MB/s	  256989 B/op	    2340 allocs/op
BenchmarkAPIVerifySchubfach/canonical/mixed-prod-20                	    9222	    132222 ns/op	  42.55 MB/s	  256989 B/op	    2340 allocs/op
BenchmarkAPIVerifySchubfach/canonical/mixed-prod-20                	    9496	    134639 ns/op	  41.79 MB/s	  256989 B/op	    2340 allocs/op
BenchmarkAPIVerifySchubfach/canonical/mixed-prod-20                	    9291	    132860 ns/op	  42.35 MB/s	  256989 B/op	    2340 allocs/op
BenchmarkAPIVerifySchubfach/canonical/mixed-prod-20                	    8674	    132375 ns/op	  42.50 MB/s	  256989 B/op	    2340 allocs/op
BenchmarkAPIVerifySchubfach/canonical/mixed-prod-20                	    8871	    133478 ns/op	  42.15 MB/s	  256989 B/op	    2340 allocs/op
BenchmarkAPIVerifySchubfach/canonical/mixed-prod-20                	    9102	    134363 ns/op	  41.87 MB/s	  256989 B/op	    2340 allocs/op
BenchmarkAPIVerifySchubfach/canonical/nested-mixed-20              	  528909	      2235 ns/op	  21.92 MB/s	    4128 B/op	      45 allocs/op
BenchmarkAPIVerifySchubfach/canonical/nested-mixed-20              	  560073	      2230 ns/op	  21.97 MB/s	    4128 B/op	      45 allocs/op
BenchmarkAPIVerifySchubfach/canonical/nested-mixed-20              	  531172	      2213 ns/op	  22.15 MB/s	    4128 B/op	      45 allocs/op
BenchmarkAPIVerifySchubfach/canonical/nested-mixed-20              	  520670	      2237 ns/op	  21.91 MB/s	    4128 B/op	      45 allocs/op
BenchmarkAPIVerifySchubfach/canonical/nested-mixed-20              	  528040	      2212 ns/op	  22.15 MB/s	    4128 B/op	      45 allocs/op
BenchmarkAPIVerifySchubfach/canonical/nested-mixed-20              	  527713	      2228 ns/op	  21.99 MB/s	    4128 B/op	      45 allocs/op
BenchmarkAPIVerifySchubfach/canonical/nested-mixed-20              	  527179	      2216 ns/op	  22.11 MB/s	    4128 B/op	      45 allocs/op
BenchmarkAPIVerifySchubfach/canonical/nested-mixed-20              	  550454	      2197 ns/op	  22.31 MB/s	    4128 B/op	      45 allocs/op
BenchmarkAPIVerifySchubfach/canonical/nested-mixed-20              	  545901	      2210 ns/op	  22.18 MB/s	    4128 B/op	      45 allocs/op
BenchmarkAPIVerifySchubfach/canonical/nested-mixed-20              	  544971	      2213 ns/op	  22.14 MB/s	    4128 B/op	      45 allocs/op
BenchmarkAPIVerifySchubfach/canonical/number-heavy-20              	   88296	     13750 ns/op	   9.89 MB/s	    4576 B/op	      60 allocs/op
BenchmarkAPIVerifySchubfach/canonical/number-heavy-20              	   86986	     13864 ns/op	   9.81 MB/s	    4576 B/op	      60 allocs/op
BenchmarkAPIVerifySchubfach/canonical/number-heavy-20              	   86724	     13828 ns/op	   9.84 MB/s	    4576 B/op	      60 allocs/op
BenchmarkAPIVerifySchubfach/canonical/number-heavy-20              	   86270	     13786 ns/op	   9.87 MB/s	    4576 B/op	      60 allocs/op
BenchmarkAPIVerifySchubfach/canonical/number-heavy-20              	   88100	     13843 ns/op	   9.82 MB/s	    4576 B/op	      60 allocs/op
BenchmarkAPIVerifySchubfach/canonical/number-heavy-20              	   87303	     13838 ns/op	   9.83 MB/s	    4576 B/op	      60 allocs/op
BenchmarkAPIVerifySchubfach/canonical/number-heavy-20              	   86157	     13950 ns/op	   9.75 MB/s	    4576 B/op	      60 allocs/op
BenchmarkAPIVerifySchubfach/canonical/number-heavy-20              	   88339	     13984 ns/op	   9.73 MB/s	    4576 B/op	      60 allocs/op
BenchmarkAPIVerifySchubfach/canonical/number-heavy-20              	   82584	     13983 ns/op	   9.73 MB/s	    4576 B/op	      60 allocs/op
BenchmarkAPIVerifySchubfach/canonical/number-heavy-20              	   87679	     14074 ns/op	   9.66 MB/s	    4576 B/op	      60 allocs/op
BenchmarkAPIVerifySchubfach/canonical/numeric-boundary-20          	   95402	     12836 ns/op	   7.63 MB/s	    3208 B/op	      38 allocs/op
BenchmarkAPIVerifySchubfach/canonical/numeric-boundary-20          	   95630	     12762 ns/op	   7.68 MB/s	    3208 B/op	      38 allocs/op
BenchmarkAPIVerifySchubfach/canonical/numeric-boundary-20          	   95042	     12770 ns/op	   7.67 MB/s	    3208 B/op	      38 allocs/op
BenchmarkAPIVerifySchubfach/canonical/numeric-boundary-20          	   90913	     12738 ns/op	   7.69 MB/s	    3208 B/op	      38 allocs/op
BenchmarkAPIVerifySchubfach/canonical/numeric-boundary-20          	   95167	     12765 ns/op	   7.68 MB/s	    3208 B/op	      38 allocs/op
BenchmarkAPIVerifySchubfach/canonical/numeric-boundary-20          	   94302	     12794 ns/op	   7.66 MB/s	    3208 B/op	      38 allocs/op
BenchmarkAPIVerifySchubfach/canonical/numeric-boundary-20          	   95737	     12958 ns/op	   7.56 MB/s	    3208 B/op	      38 allocs/op
BenchmarkAPIVerifySchubfach/canonical/numeric-boundary-20          	   95457	     12665 ns/op	   7.74 MB/s	    3208 B/op	      38 allocs/op
BenchmarkAPIVerifySchubfach/canonical/numeric-boundary-20          	   92146	     12896 ns/op	   7.60 MB/s	    3208 B/op	      38 allocs/op
BenchmarkAPIVerifySchubfach/canonical/numeric-boundary-20          	   95929	     12751 ns/op	   7.69 MB/s	    3208 B/op	      38 allocs/op
BenchmarkAPIVerifySchubfach/canonical/rfc-key-sorting-20           	  407892	      2872 ns/op	  62.68 MB/s	    4240 B/op	      42 allocs/op
BenchmarkAPIVerifySchubfach/canonical/rfc-key-sorting-20           	  384950	      2883 ns/op	  62.44 MB/s	    4240 B/op	      42 allocs/op
BenchmarkAPIVerifySchubfach/canonical/rfc-key-sorting-20           	  400479	      2853 ns/op	  63.09 MB/s	    4240 B/op	      42 allocs/op
BenchmarkAPIVerifySchubfach/canonical/rfc-key-sorting-20           	  412710	      2855 ns/op	  63.04 MB/s	    4240 B/op	      42 allocs/op
BenchmarkAPIVerifySchubfach/canonical/rfc-key-sorting-20           	  441499	      2861 ns/op	  62.92 MB/s	    4240 B/op	      42 allocs/op
BenchmarkAPIVerifySchubfach/canonical/rfc-key-sorting-20           	  436286	      2847 ns/op	  63.22 MB/s	    4240 B/op	      42 allocs/op
BenchmarkAPIVerifySchubfach/canonical/rfc-key-sorting-20           	  418096	      2853 ns/op	  63.10 MB/s	    4240 B/op	      42 allocs/op
BenchmarkAPIVerifySchubfach/canonical/rfc-key-sorting-20           	  398890	      2851 ns/op	  63.14 MB/s	    4240 B/op	      42 allocs/op
BenchmarkAPIVerifySchubfach/canonical/rfc-key-sorting-20           	  424628	      2850 ns/op	  63.15 MB/s	    4240 B/op	      42 allocs/op
BenchmarkAPIVerifySchubfach/canonical/rfc-key-sorting-20           	  385707	      2841 ns/op	  63.35 MB/s	    4240 B/op	      42 allocs/op
BenchmarkAPIVerifySchubfach/canonical/small-20                     	  883885	      1230 ns/op	  34.16 MB/s	    2152 B/op	      22 allocs/op
BenchmarkAPIVerifySchubfach/canonical/small-20                     	  886022	      1221 ns/op	  34.38 MB/s	    2152 B/op	      22 allocs/op
BenchmarkAPIVerifySchubfach/canonical/small-20                     	  967543	      1222 ns/op	  34.37 MB/s	    2152 B/op	      22 allocs/op
BenchmarkAPIVerifySchubfach/canonical/small-20                     	  968101	      1227 ns/op	  34.24 MB/s	    2152 B/op	      22 allocs/op
BenchmarkAPIVerifySchubfach/canonical/small-20                     	  937879	      1224 ns/op	  34.31 MB/s	    2152 B/op	      22 allocs/op
BenchmarkAPIVerifySchubfach/canonical/small-20                     	  931688	      1224 ns/op	  34.31 MB/s	    2152 B/op	      22 allocs/op
BenchmarkAPIVerifySchubfach/canonical/small-20                     	  965362	      1228 ns/op	  34.19 MB/s	    2152 B/op	      22 allocs/op
BenchmarkAPIVerifySchubfach/canonical/small-20                     	 1000000	      1225 ns/op	  34.28 MB/s	    2152 B/op	      22 allocs/op
BenchmarkAPIVerifySchubfach/canonical/small-20                     	  992158	      1224 ns/op	  34.32 MB/s	    2152 B/op	      22 allocs/op
BenchmarkAPIVerifySchubfach/canonical/small-20                     	  928779	      1209 ns/op	  34.73 MB/s	    2152 B/op	      22 allocs/op
BenchmarkAPIVerifySchubfach/canonical/surrogate-pair-20            	 1797506	       653.9 ns/op	  32.11 MB/s	    1160 B/op	      14 allocs/op
BenchmarkAPIVerifySchubfach/canonical/surrogate-pair-20            	 1827694	       657.3 ns/op	  31.95 MB/s	    1160 B/op	      14 allocs/op
BenchmarkAPIVerifySchubfach/canonical/surrogate-pair-20            	 1791038	       658.5 ns/op	  31.89 MB/s	    1160 B/op	      14 allocs/op
BenchmarkAPIVerifySchubfach/canonical/surrogate-pair-20            	 1845056	       654.7 ns/op	  32.07 MB/s	    1160 B/op	      14 allocs/op
BenchmarkAPIVerifySchubfach/canonical/surrogate-pair-20            	 1846690	       657.0 ns/op	  31.96 MB/s	    1160 B/op	      14 allocs/op
BenchmarkAPIVerifySchubfach/canonical/surrogate-pair-20            	 1829571	       657.8 ns/op	  31.93 MB/s	    1160 B/op	      14 allocs/op
BenchmarkAPIVerifySchubfach/canonical/surrogate-pair-20            	 1808842	       662.1 ns/op	  31.72 MB/s	    1160 B/op	      14 allocs/op
BenchmarkAPIVerifySchubfach/canonical/surrogate-pair-20            	 1835322	       656.2 ns/op	  32.00 MB/s	    1160 B/op	      14 allocs/op
BenchmarkAPIVerifySchubfach/canonical/surrogate-pair-20            	 1822714	       661.1 ns/op	  31.77 MB/s	    1160 B/op	      14 allocs/op
BenchmarkAPIVerifySchubfach/canonical/surrogate-pair-20            	 1833003	       656.7 ns/op	  31.98 MB/s	    1160 B/op	      14 allocs/op
BenchmarkAPIVerifySchubfach/canonical/unicode-20                   	  730669	      1543 ns/op	  62.20 MB/s	    2003 B/op	      19 allocs/op
BenchmarkAPIVerifySchubfach/canonical/unicode-20                   	  748418	      1560 ns/op	  61.54 MB/s	    2003 B/op	      19 allocs/op
BenchmarkAPIVerifySchubfach/canonical/unicode-20                   	  722850	      1548 ns/op	  62.00 MB/s	    2003 B/op	      19 allocs/op
BenchmarkAPIVerifySchubfach/canonical/unicode-20                   	  753997	      1530 ns/op	  62.75 MB/s	    2003 B/op	      19 allocs/op
BenchmarkAPIVerifySchubfach/canonical/unicode-20                   	  679142	      1552 ns/op	  61.85 MB/s	    2003 B/op	      19 allocs/op
BenchmarkAPIVerifySchubfach/canonical/unicode-20                   	  738469	      1549 ns/op	  61.99 MB/s	    2003 B/op	      19 allocs/op
BenchmarkAPIVerifySchubfach/canonical/unicode-20                   	  747969	      1561 ns/op	  61.49 MB/s	    2003 B/op	      19 allocs/op
BenchmarkAPIVerifySchubfach/canonical/unicode-20                   	  794961	      1542 ns/op	  62.27 MB/s	    2003 B/op	      19 allocs/op
BenchmarkAPIVerifySchubfach/canonical/unicode-20                   	  809724	      1554 ns/op	  61.78 MB/s	    2003 B/op	      19 allocs/op
BenchmarkAPIVerifySchubfach/canonical/unicode-20                   	  741295	      1545 ns/op	  62.12 MB/s	    2003 B/op	      19 allocs/op
BenchmarkAPIVerifySchubfach/canonical/verify-whitespace-20         	 1283722	       936.4 ns/op	  18.15 MB/s	    1576 B/op	      19 allocs/op
BenchmarkAPIVerifySchubfach/canonical/verify-whitespace-20         	 1292386	       934.6 ns/op	  18.19 MB/s	    1576 B/op	      19 allocs/op
BenchmarkAPIVerifySchubfach/canonical/verify-whitespace-20         	 1264070	       938.0 ns/op	  18.12 MB/s	    1576 B/op	      19 allocs/op
