goos: linux
goarch: amd64
pkg: github.com/lattice-substrate/jcs-bench-lab/internal/apibench
cpu: 12th Gen Intel(R) Core(TM) i7-12700K
BenchmarkAPICanonicalizeSchubfach/array-2048-20         	     456	   2524944 ns/op	  39.17 MB/s	 4939286 B/op	   49134 allocs/op
BenchmarkAPIVerifySchubfach/canonical/array-2048-20     	     486	   2482749 ns/op	  39.84 MB/s	 4939266 B/op	   49134 allocs/op
BenchmarkAPIVerifySchubfach/canonical/array-256-20      	    3912	    313663 ns/op	  37.98 MB/s	  604881 B/op	    6131 allocs/op
BenchmarkAPIVerifySchubfach/canonical/array-256-20      	    3938	    313922 ns/op	  37.95 MB/s	  604882 B/op	    6131 allocs/op
BenchmarkAPIVerifySchubfach/canonical/array-256-20      	    3846	    314935 ns/op	  37.83 MB/s	  604881 B/op	    6131 allocs/op
BenchmarkAPIVerifySchubfach/canonical/array-256-20      	    3649	    313682 ns/op	  37.98 MB/s	  604881 B/op	    6131 allocs/op
BenchmarkAPIVerifySchubfach/canonical/array-256-20      	    3740	    317604 ns/op	  37.51 MB/s	  604880 B/op	    6131 allocs/op
BenchmarkAPIVerifySchubfach/canonical/canonical-minimal-20         	 3365666	       358.2 ns/op	  19.54 MB/s	     504 B/op	       8 allocs/op
BenchmarkAPIVerifySchubfach/canonical/canonical-minimal-20         	 3227348	       365.2 ns/op	  19.17 MB/s	     504 B/op	       8 allocs/op
BenchmarkAPIVerifySchubfach/canonical/canonical-minimal-20         	 3356883	       370.6 ns/op	  18.89 MB/s	     504 B/op	       8 allocs/op
BenchmarkAPIVerifySchubfach/canonical/canonical-minimal-20         	 3362252	       369.0 ns/op	  18.97 MB/s	     504 B/op	       8 allocs/op
BenchmarkAPIVerifySchubfach/canonical/canonical-minimal-20         	 3272768	       357.7 ns/op	  19.57 MB/s	     504 B/op	       8 allocs/op
BenchmarkAPIVerifySchubfach/canonical/control-escapes-20           	  912439	      1311 ns/op	  44.99 MB/s	    2064 B/op	      21 allocs/op
BenchmarkAPIVerifySchubfach/canonical/control-escapes-20           	  918747	      1332 ns/op	  44.28 MB/s	    2064 B/op	      21 allocs/op
BenchmarkAPIVerifySchubfach/canonical/control-escapes-20           	  800925	      1315 ns/op	  44.86 MB/s	    2064 B/op	      21 allocs/op
BenchmarkAPIVerifySchubfach/canonical/control-escapes-20           	  907274	      1312 ns/op	  44.96 MB/s	    2064 B/op	      21 allocs/op
BenchmarkAPIVerifySchubfach/canonical/control-escapes-20           	  882168	      1312 ns/op	  44.96 MB/s	    2064 B/op	      21 allocs/op
BenchmarkAPIVerifySchubfach/canonical/deep-20                      	   31536	     37684 ns/op	  30.73 MB/s	   58960 B/op	     843 allocs/op
BenchmarkAPIVerifySchubfach/canonical/deep-20                      	   31417	     37880 ns/op	  30.57 MB/s	   58960 B/op	     843 allocs/op
BenchmarkAPIVerifySchubfach/canonical/deep-20                      	   31658	     37983 ns/op	  30.49 MB/s	   58960 B/op	     843 allocs/op
BenchmarkAPIVerifySchubfach/canonical/deep-20                      	   32041	     37917 ns/op	  30.54 MB/s	   58960 B/op	     843 allocs/op
BenchmarkAPIVerifySchubfach/canonical/deep-20                      	   31999	     37652 ns/op	  30.76 MB/s	   58960 B/op	     843 allocs/op
BenchmarkAPIVerifySchubfach/canonical/deep-64-20                   	   69447	     16716 ns/op	  30.51 MB/s	   26904 B/op	     387 allocs/op
BenchmarkAPIVerifySchubfach/canonical/deep-64-20                   	   71793	     16619 ns/op	  30.69 MB/s	   26904 B/op	     387 allocs/op
BenchmarkAPIVerifySchubfach/canonical/deep-64-20                   	   72769	     16645 ns/op	  30.64 MB/s	   26904 B/op	     387 allocs/op
BenchmarkAPIVerifySchubfach/canonical/deep-64-20                   	   71287	     16526 ns/op	  30.86 MB/s	   26904 B/op	     387 allocs/op
BenchmarkAPIVerifySchubfach/canonical/deep-64-20                   	   73141	     16590 ns/op	  30.74 MB/s	   26904 B/op	     387 allocs/op
BenchmarkAPIVerifySchubfach/canonical/escaped-key-order-20         	 1745475	       681.7 ns/op	  19.07 MB/s	    1160 B/op	      14 allocs/op
BenchmarkAPIVerifySchubfach/canonical/escaped-key-order-20         	 1777224	       687.8 ns/op	  18.90 MB/s	    1160 B/op	      14 allocs/op
BenchmarkAPIVerifySchubfach/canonical/escaped-key-order-20         	 1730432	       699.1 ns/op	  18.60 MB/s	    1160 B/op	      14 allocs/op
BenchmarkAPIVerifySchubfach/canonical/escaped-key-order-20         	 1756261	       686.8 ns/op	  18.93 MB/s	    1160 B/op	      14 allocs/op
BenchmarkAPIVerifySchubfach/canonical/escaped-key-order-20         	 1748824	       684.5 ns/op	  18.99 MB/s	    1160 B/op	      14 allocs/op
BenchmarkAPIVerifySchubfach/canonical/large-20                     	      94	  11474294 ns/op	  40.32 MB/s	20914286 B/op	  204776 allocs/op
BenchmarkAPIVerifySchubfach/canonical/large-20                     	      99	  11496732 ns/op	  40.24 MB/s	20914278 B/op	  204776 allocs/op
BenchmarkAPIVerifySchubfach/canonical/large-20                     	      99	  11506366 ns/op	  40.21 MB/s	20914258 B/op	  204775 allocs/op
BenchmarkAPIVerifySchubfach/canonical/large-20                     	     100	  11556556 ns/op	  40.03 MB/s	20914263 B/op	  204775 allocs/op
BenchmarkAPIVerifySchubfach/canonical/large-20                     	     100	  11513337 ns/op	  40.18 MB/s	20914283 B/op	  204776 allocs/op
BenchmarkAPIVerifySchubfach/canonical/long-string-20               	   15694	     77979 ns/op	 210.35 MB/s	   35948 B/op	      14 allocs/op
BenchmarkAPIVerifySchubfach/canonical/long-string-20               	   15394	     76951 ns/op	 213.16 MB/s	   35948 B/op	      14 allocs/op
BenchmarkAPIVerifySchubfach/canonical/long-string-20               	   15300	     76784 ns/op	 213.63 MB/s	   35948 B/op	      14 allocs/op
BenchmarkAPIVerifySchubfach/canonical/long-string-20               	   15343	     77133 ns/op	 212.66 MB/s	   35948 B/op	      14 allocs/op
BenchmarkAPIVerifySchubfach/canonical/long-string-20               	   15733	     78474 ns/op	 209.02 MB/s	   35948 B/op	      14 allocs/op
BenchmarkAPIVerifySchubfach/canonical/medium-20                    	    3421	    340303 ns/op	  40.27 MB/s	  618688 B/op	    6380 allocs/op
BenchmarkAPIVerifySchubfach/canonical/medium-20                    	    3510	    338493 ns/op	  40.48 MB/s	  618688 B/op	    6380 allocs/op
BenchmarkAPIVerifySchubfach/canonical/medium-20                    	    3483	    338686 ns/op	  40.46 MB/s	  618689 B/op	    6380 allocs/op
BenchmarkAPIVerifySchubfach/canonical/medium-20                    	    3568	    340901 ns/op	  40.20 MB/s	  618689 B/op	    6380 allocs/op
BenchmarkAPIVerifySchubfach/canonical/medium-20                    	    3330	    340978 ns/op	  40.19 MB/s	  618689 B/op	    6380 allocs/op
BenchmarkAPIVerifySchubfach/canonical/mixed-prod-20                	    9022	    131667 ns/op	  42.73 MB/s	  256989 B/op	    2340 allocs/op
BenchmarkAPIVerifySchubfach/canonical/mixed-prod-20                	    8317	    133087 ns/op	  42.27 MB/s	  256989 B/op	    2340 allocs/op
BenchmarkAPIVerifySchubfach/canonical/mixed-prod-20                	    8577	    134819 ns/op	  41.73 MB/s	  256989 B/op	    2340 allocs/op
BenchmarkAPIVerifySchubfach/canonical/mixed-prod-20                	    9390	    132876 ns/op	  42.34 MB/s	  256989 B/op	    2340 allocs/op
BenchmarkAPIVerifySchubfach/canonical/mixed-prod-20                	    9590	    134834 ns/op	  41.73 MB/s	  256989 B/op	    2340 allocs/op
BenchmarkAPIVerifySchubfach/canonical/nested-mixed-20              	  509353	      2215 ns/op	  22.13 MB/s	    4128 B/op	      45 allocs/op
BenchmarkAPIVerifySchubfach/canonical/nested-mixed-20              	  557780	      2220 ns/op	  22.07 MB/s	    4128 B/op	      45 allocs/op
BenchmarkAPIVerifySchubfach/canonical/nested-mixed-20              	  543164	      2221 ns/op	  22.06 MB/s	    4128 B/op	      45 allocs/op
BenchmarkAPIVerifySchubfach/canonical/nested-mixed-20              	  540974	      2210 ns/op	  22.18 MB/s	    4128 B/op	      45 allocs/op
BenchmarkAPIVerifySchubfach/canonical/nested-mixed-20              	  511869	      2211 ns/op	  22.16 MB/s	    4128 B/op	      45 allocs/op
BenchmarkAPIVerifySchubfach/canonical/number-heavy-20              	   77223	     13863 ns/op	   9.81 MB/s	    4576 B/op	      60 allocs/op
BenchmarkAPIVerifySchubfach/canonical/number-heavy-20              	   86713	     13889 ns/op	   9.79 MB/s	    4576 B/op	      60 allocs/op
BenchmarkAPIVerifySchubfach/canonical/number-heavy-20              	   83133	     13691 ns/op	   9.93 MB/s	    4576 B/op	      60 allocs/op
BenchmarkAPIVerifySchubfach/canonical/number-heavy-20              	   84582	     13919 ns/op	   9.77 MB/s	    4576 B/op	      60 allocs/op
BenchmarkAPIVerifySchubfach/canonical/number-heavy-20              	   86000	     13834 ns/op	   9.83 MB/s	    4576 B/op	      60 allocs/op
BenchmarkAPIVerifySchubfach/canonical/numeric-boundary-20          	   90615	     12656 ns/op	   7.74 MB/s	    3208 B/op	      38 allocs/op
BenchmarkAPIVerifySchubfach/canonical/numeric-boundary-20          	   95457	     12723 ns/op	   7.70 MB/s	    3208 B/op	      38 allocs/op
BenchmarkAPIVerifySchubfach/canonical/numeric-boundary-20          	   88164	     12597 ns/op	   7.78 MB/s	    3208 B/op	      38 allocs/op
BenchmarkAPIVerifySchubfach/canonical/numeric-boundary-20          	   90260	     12700 ns/op	   7.72 MB/s	    3208 B/op	      38 allocs/op
BenchmarkAPIVerifySchubfach/canonical/numeric-boundary-20          	   94801	     12799 ns/op	   7.66 MB/s	    3208 B/op	      38 allocs/op
BenchmarkAPIVerifySchubfach/canonical/rfc-key-sorting-20           	  418711	      2859 ns/op	  62.97 MB/s	    4240 B/op	      42 allocs/op
BenchmarkAPIVerifySchubfach/canonical/rfc-key-sorting-20           	  429085	      2807 ns/op	  64.11 MB/s	    4240 B/op	      42 allocs/op
BenchmarkAPIVerifySchubfach/canonical/rfc-key-sorting-20           	  416127	      2869 ns/op	  62.74 MB/s	    4240 B/op	      42 allocs/op
BenchmarkAPIVerifySchubfach/canonical/rfc-key-sorting-20           	  433886	      2864 ns/op	  62.86 MB/s	    4240 B/op	      42 allocs/op
BenchmarkAPIVerifySchubfach/canonical/rfc-key-sorting-20           	  430257	      2805 ns/op	  64.18 MB/s	    4240 B/op	      42 allocs/op
BenchmarkAPIVerifySchubfach/canonical/small-20                     	  830660	      1286 ns/op	  32.66 MB/s	    2152 B/op	      22 allocs/op
BenchmarkAPIVerifySchubfach/canonical/small-20                     	  981709	      1216 ns/op	  34.55 MB/s	    2152 B/op	      22 allocs/op
BenchmarkAPIVerifySchubfach/canonical/small-20                     	 1000000	      1221 ns/op	  34.41 MB/s	    2152 B/op	      22 allocs/op
BenchmarkAPIVerifySchubfach/canonical/small-20                     	  898618	      1244 ns/op	  33.76 MB/s	    2152 B/op	      22 allocs/op
BenchmarkAPIVerifySchubfach/canonical/small-20                     	  977451	      1229 ns/op	  34.18 MB/s	    2152 B/op	      22 allocs/op
BenchmarkAPIVerifySchubfach/canonical/surrogate-pair-20            	 1771185	       654.7 ns/op	  32.08 MB/s	    1160 B/op	      14 allocs/op
BenchmarkAPIVerifySchubfach/canonical/surrogate-pair-20            	 1839649	       662.0 ns/op	  31.72 MB/s	    1160 B/op	      14 allocs/op
BenchmarkAPIVerifySchubfach/canonical/surrogate-pair-20            	 1855015	       654.0 ns/op	  32.11 MB/s	    1160 B/op	      14 allocs/op
BenchmarkAPIVerifySchubfach/canonical/surrogate-pair-20            	 1829958	       658.8 ns/op	  31.88 MB/s	    1160 B/op	      14 allocs/op
BenchmarkAPIVerifySchubfach/canonical/surrogate-pair-20            	 1826204	       660.4 ns/op	  31.80 MB/s	    1160 B/op	      14 allocs/op
BenchmarkAPIVerifySchubfach/canonical/unicode-20                   	  769112	      1546 ns/op	  62.11 MB/s	    2003 B/op	      19 allocs/op
BenchmarkAPIVerifySchubfach/canonical/unicode-20                   	  789620	      1575 ns/op	  60.94 MB/s	    2003 B/op	      19 allocs/op
BenchmarkAPIVerifySchubfach/canonical/unicode-20                   	  681356	      1534 ns/op	  62.56 MB/s	    2003 B/op	      19 allocs/op
BenchmarkAPIVerifySchubfach/canonical/unicode-20                   	  686848	      1578 ns/op	  60.84 MB/s	    2003 B/op	      19 allocs/op
BenchmarkAPIVerifySchubfach/canonical/unicode-20                   	  775458	      1586 ns/op	  60.51 MB/s	    2003 B/op	      19 allocs/op
BenchmarkAPIVerifySchubfach/canonical/verify-whitespace-20         	 1277809	       932.2 ns/op	  18.24 MB/s	    1576 B/op	      19 allocs/op
BenchmarkAPIVerifySchubfach/canonical/verify-whitespace-20         	 1292499	       931.6 ns/op	  18.25 MB/s	    1576 B/op	      19 allocs/op
BenchmarkAPIVerifySchubfach/canonical/verify-whitespace-20         	 1292544	       932.2 ns/op	  18.24 MB/s	    1576 B/op	      19 allocs/op
BenchmarkAPIVerifySchubfach/canonical/verify-whitespace-20         	 1267915	       934.0 ns/op	  18.20 MB/s	    1576 B/op	      19 allocs/op
BenchmarkAPIVerifySchubfach/canonical/verify-whitespace-20         	 1292389	       933.2 ns/op	  18.22 MB/s	    1576 B/op	      19 allocs/op
BenchmarkAPIVerifySchubfach/noncanonical/control-escapes-20        	  844870	      1324 ns/op	  44.57 MB/s	    2064 B/op	      21 allocs/op
BenchmarkAPIVerifySchubfach/noncanonical/control-escapes-20        	  894768	      1312 ns/op	  44.98 MB/s	    2064 B/op	      21 allocs/op
BenchmarkAPIVerifySchubfach/noncanonical/control-escapes-20        	  888361	      1342 ns/op	  43.96 MB/s	    2064 B/op	      21 allocs/op
BenchmarkAPIVerifySchubfach/noncanonical/control-escapes-20        	  822000	      1326 ns/op	  44.50 MB/s	    2064 B/op	      21 allocs/op
BenchmarkAPIVerifySchubfach/noncanonical/control-escapes-20        	  857336	      1324 ns/op	  44.55 MB/s	    2064 B/op	      21 allocs/op
BenchmarkAPIVerifySchubfach/noncanonical/escaped-key-order-20      	 1706419	       703.5 ns/op	  25.59 MB/s	    1168 B/op	      14 allocs/op
BenchmarkAPIVerifySchubfach/noncanonical/escaped-key-order-20      	 1648370	       712.2 ns/op	  25.27 MB/s	    1168 B/op	      14 allocs/op
BenchmarkAPIVerifySchubfach/noncanonical/escaped-key-order-20      	 1707630	       704.5 ns/op	  25.55 MB/s	    1168 B/op	      14 allocs/op
BenchmarkAPIVerifySchubfach/noncanonical/escaped-key-order-20      	 1712348	       712.6 ns/op	  25.26 MB/s	    1168 B/op	      14 allocs/op
BenchmarkAPIVerifySchubfach/noncanonical/escaped-key-order-20      	 1713818	       700.1 ns/op	  25.71 MB/s	    1168 B/op	      14 allocs/op
BenchmarkAPIVerifySchubfach/noncanonical/large-20                  	      99	  11841728 ns/op	  39.14 MB/s	20914322 B/op	  204776 allocs/op
BenchmarkAPIVerifySchubfach/noncanonical/large-20                  	      99	  11839133 ns/op	  39.15 MB/s	20914321 B/op	  204776 allocs/op
BenchmarkAPIVerifySchubfach/noncanonical/large-20                  	      96	  11925714 ns/op	  38.87 MB/s	20914308 B/op	  204776 allocs/op
BenchmarkAPIVerifySchubfach/noncanonical/large-20                  	     100	  11930868 ns/op	  38.85 MB/s	20914330 B/op	  204776 allocs/op
BenchmarkAPIVerifySchubfach/noncanonical/large-20                  	     100	  11986006 ns/op	  38.67 MB/s	20914314 B/op	  204776 allocs/op
BenchmarkAPIVerifySchubfach/noncanonical/medium-20                 	    3237	    338170 ns/op	  40.63 MB/s	  618687 B/op	    6380 allocs/op
BenchmarkAPIVerifySchubfach/noncanonical/medium-20                 	    3427	    339625 ns/op	  40.46 MB/s	  618686 B/op	    6380 allocs/op
BenchmarkAPIVerifySchubfach/noncanonical/medium-20                 	    3499	    338335 ns/op	  40.61 MB/s	  618686 B/op	    6380 allocs/op
BenchmarkAPIVerifySchubfach/noncanonical/medium-20                 	    3685	    341780 ns/op	  40.20 MB/s	  618686 B/op	    6380 allocs/op
BenchmarkAPIVerifySchubfach/noncanonical/medium-20                 	    3633	    337089 ns/op	  40.76 MB/s	  618687 B/op	    6380 allocs/op
BenchmarkAPIVerifySchubfach/noncanonical/mixed-prod-20             	    8575	    136351 ns/op	  41.46 MB/s	  256989 B/op	    2340 allocs/op
BenchmarkAPIVerifySchubfach/noncanonical/mixed-prod-20             	    8116	    134687 ns/op	  41.97 MB/s	  256989 B/op	    2340 allocs/op
BenchmarkAPIVerifySchubfach/noncanonical/mixed-prod-20             	    7491	    136397 ns/op	  41.45 MB/s	  256989 B/op	    2340 allocs/op
BenchmarkAPIVerifySchubfach/noncanonical/mixed-prod-20             	    8763	    135507 ns/op	  41.72 MB/s	  256989 B/op	    2340 allocs/op
BenchmarkAPIVerifySchubfach/noncanonical/mixed-prod-20             	    8814	    135167 ns/op	  41.82 MB/s	  256989 B/op	    2340 allocs/op
BenchmarkAPIVerifySchubfach/noncanonical/nested-mixed-20           	  527428	      2202 ns/op	  22.25 MB/s	    4128 B/op	      45 allocs/op
BenchmarkAPIVerifySchubfach/noncanonical/nested-mixed-20           	  548734	      2194 ns/op	  22.33 MB/s	    4128 B/op	      45 allocs/op
BenchmarkAPIVerifySchubfach/noncanonical/nested-mixed-20           	  529708	      2179 ns/op	  22.49 MB/s	    4128 B/op	      45 allocs/op
BenchmarkAPIVerifySchubfach/noncanonical/nested-mixed-20           	  525289	      2191 ns/op	  22.37 MB/s	    4128 B/op	      45 allocs/op
BenchmarkAPIVerifySchubfach/noncanonical/nested-mixed-20           	  553686	      2173 ns/op	  22.55 MB/s	    4128 B/op	      45 allocs/op
BenchmarkAPIVerifySchubfach/noncanonical/number-heavy-20           	   84840	     14001 ns/op	  10.00 MB/s	    4576 B/op	      60 allocs/op
BenchmarkAPIVerifySchubfach/noncanonical/number-heavy-20           	   85101	     13715 ns/op	  10.21 MB/s	    4576 B/op	      60 allocs/op
BenchmarkAPIVerifySchubfach/noncanonical/number-heavy-20           	   79898	     13785 ns/op	  10.16 MB/s	    4576 B/op	      60 allocs/op
BenchmarkAPIVerifySchubfach/noncanonical/number-heavy-20           	   88432	     13809 ns/op	  10.14 MB/s	    4576 B/op	      60 allocs/op
BenchmarkAPIVerifySchubfach/noncanonical/number-heavy-20           	   86070	     13656 ns/op	  10.25 MB/s	    4576 B/op	      60 allocs/op
BenchmarkAPIVerifySchubfach/noncanonical/numeric-boundary-20       	   92887	     12708 ns/op	   7.71 MB/s	    3208 B/op	      38 allocs/op
BenchmarkAPIVerifySchubfach/noncanonical/numeric-boundary-20       	   96728	     12622 ns/op	   7.76 MB/s	    3208 B/op	      38 allocs/op
BenchmarkAPIVerifySchubfach/noncanonical/numeric-boundary-20       	   91742	     12586 ns/op	   7.79 MB/s	    3208 B/op	      38 allocs/op
BenchmarkAPIVerifySchubfach/noncanonical/numeric-boundary-20       	   92757	     12627 ns/op	   7.76 MB/s	    3208 B/op	      38 allocs/op
BenchmarkAPIVerifySchubfach/noncanonical/numeric-boundary-20       	   94615	     12624 ns/op	   7.76 MB/s	    3208 B/op	      38 allocs/op
BenchmarkAPIVerifySchubfach/noncanonical/rfc-key-sorting-20        	  404658	      3081 ns/op	  65.56 MB/s	    4256 B/op	      47 allocs/op
BenchmarkAPIVerifySchubfach/noncanonical/rfc-key-sorting-20        	  385836	      2978 ns/op	  67.83 MB/s	    4256 B/op	      47 allocs/op
BenchmarkAPIVerifySchubfach/noncanonical/rfc-key-sorting-20        	  391068	      3146 ns/op	  64.21 MB/s	    4256 B/op	      47 allocs/op
BenchmarkAPIVerifySchubfach/noncanonical/rfc-key-sorting-20        	  353175	      3036 ns/op	  66.53 MB/s	    4256 B/op	      47 allocs/op
BenchmarkAPIVerifySchubfach/noncanonical/rfc-key-sorting-20        	  380496	      2991 ns/op	  67.54 MB/s	    4256 B/op	      47 allocs/op
BenchmarkAPIVerifySchubfach/noncanonical/small-20                  	  826366	      1301 ns/op	  34.60 MB/s	    2152 B/op	      22 allocs/op
BenchmarkAPIVerifySchubfach/noncanonical/small-20                  	  923800	      1253 ns/op	  35.92 MB/s	    2152 B/op	      22 allocs/op
BenchmarkAPIVerifySchubfach/noncanonical/small-20                  	  889323	      1243 ns/op	  36.19 MB/s	    2152 B/op	      22 allocs/op
BenchmarkAPIVerifySchubfach/noncanonical/small-20                  	  896532	      1286 ns/op	  34.98 MB/s	    2152 B/op	      22 allocs/op
BenchmarkAPIVerifySchubfach/noncanonical/small-20                  	  987471	      1241 ns/op	  36.27 MB/s	    2152 B/op	      22 allocs/op
BenchmarkAPIVerifySchubfach/noncanonical/surrogate-pair-20         	 1784436	       682.8 ns/op	  42.47 MB/s	    1168 B/op	      14 allocs/op
BenchmarkAPIVerifySchubfach/noncanonical/surrogate-pair-20         	 1846474	       646.5 ns/op	  44.86 MB/s	    1168 B/op	      14 allocs/op
BenchmarkAPIVerifySchubfach/noncanonical/surrogate-pair-20         	 1813430	       674.8 ns/op	  42.98 MB/s	    1168 B/op	      14 allocs/op
BenchmarkAPIVerifySchubfach/noncanonical/surrogate-pair-20         	 1867042	       641.9 ns/op	  45.18 MB/s	    1168 B/op	      14 allocs/op
BenchmarkAPIVerifySchubfach/noncanonical/surrogate-pair-20         	 1862710	       651.8 ns/op	  44.49 MB/s	    1168 B/op	      14 allocs/op
BenchmarkAPIVerifySchubfach/noncanonical/unicode-20                	  763399	      1544 ns/op	  63.45 MB/s	    2019 B/op	      19 allocs/op
BenchmarkAPIVerifySchubfach/noncanonical/unicode-20                	  754957	      1547 ns/op	  63.34 MB/s	    2019 B/op	      19 allocs/op
BenchmarkAPIVerifySchubfach/noncanonical/unicode-20                	  726783	      1533 ns/op	  63.94 MB/s	    2019 B/op	      19 allocs/op
BenchmarkAPIVerifySchubfach/noncanonical/unicode-20                	  686210	      1570 ns/op	  62.41 MB/s	    2019 B/op	      19 allocs/op
BenchmarkAPIVerifySchubfach/noncanonical/unicode-20                	  775453	      1589 ns/op	  61.69 MB/s	    2019 B/op	      19 allocs/op
BenchmarkAPIVerifySchubfach/noncanonical/verify-whitespace-20      	 1324842	       903.3 ns/op	  26.57 MB/s	    1576 B/op	      19 allocs/op
BenchmarkAPIVerifySchubfach/noncanonical/verify-whitespace-20      	 1321214	       908.6 ns/op	  26.42 MB/s	    1576 B/op	      19 allocs/op
BenchmarkAPIVerifySchubfach/noncanonical/verify-whitespace-20      	 1328840	       913.6 ns/op	  26.27 MB/s	    1576 B/op	      19 allocs/op
BenchmarkAPIVerifySchubfach/noncanonical/verify-whitespace-20      	 1310926	       909.6 ns/op	  26.39 MB/s	    1576 B/op	      19 allocs/op
BenchmarkAPIVerifySchubfach/noncanonical/verify-whitespace-20      	 1325404	       908.0 ns/op	  26.43 MB/s	    1576 B/op	      19 allocs/op
BenchmarkAPIVerifyJSONCanon/canonical/array-2048-20                	     302	   4034462 ns/op	  24.51 MB/s	 5125772 B/op	   57341 allocs/op
BenchmarkAPIVerifyJSONCanon/canonical/array-2048-20                	     295	   4017385 ns/op	  24.62 MB/s	 5125862 B/op	   57342 allocs/op
BenchmarkAPIVerifyJSONCanon/canonical/array-2048-20                	     300	   4021622 ns/op	  24.59 MB/s	 5125730 B/op	   57341 allocs/op
BenchmarkAPIVerifyJSONCanon/canonical/array-2048-20                	     298	   4003260 ns/op	  24.71 MB/s	 5125829 B/op	   57342 allocs/op
BenchmarkAPIVerifyJSONCanon/canonical/array-2048-20                	     292	   4008980 ns/op	  24.67 MB/s	 5125873 B/op	   57343 allocs/op
BenchmarkAPIVerifyJSONCanon/canonical/array-256-20                 	    2568	    478903 ns/op	  24.88 MB/s	  630107 B/op	    7153 allocs/op
BenchmarkAPIVerifyJSONCanon/canonical/array-256-20                 	    2413	    481270 ns/op	  24.76 MB/s	  630117 B/op	    7153 allocs/op
BenchmarkAPIVerifyJSONCanon/canonical/array-256-20                 	    2497	    478041 ns/op	  24.92 MB/s	  630100 B/op	    7152 allocs/op
BenchmarkAPIVerifyJSONCanon/canonical/array-256-20                 	    2425	    477706 ns/op	  24.94 MB/s	  630120 B/op	    7153 allocs/op
BenchmarkAPIVerifyJSONCanon/canonical/array-256-20                 	    2476	    479641 ns/op	  24.84 MB/s	  630104 B/op	    7153 allocs/op
BenchmarkAPIVerifyJSONCanon/canonical/canonical-minimal-20         	 2178463	       546.3 ns/op	  12.81 MB/s	     504 B/op	       8 allocs/op
BenchmarkAPIVerifyJSONCanon/canonical/canonical-minimal-20         	 2208096	       538.0 ns/op	  13.01 MB/s	     504 B/op	       8 allocs/op
BenchmarkAPIVerifyJSONCanon/canonical/canonical-minimal-20         	 2199302	       554.0 ns/op	  12.63 MB/s	     504 B/op	       8 allocs/op
BenchmarkAPIVerifyJSONCanon/canonical/canonical-minimal-20         	 2203394	       539.5 ns/op	  12.98 MB/s	     504 B/op	       8 allocs/op
BenchmarkAPIVerifyJSONCanon/canonical/canonical-minimal-20         	 2181495	       551.3 ns/op	  12.70 MB/s	     504 B/op	       8 allocs/op
BenchmarkAPIVerifyJSONCanon/canonical/control-escapes-20           	  867351	      1258 ns/op	  46.89 MB/s	    2064 B/op	      21 allocs/op
BenchmarkAPIVerifyJSONCanon/canonical/control-escapes-20           	  908128	      1263 ns/op	  46.73 MB/s	    2064 B/op	      21 allocs/op
BenchmarkAPIVerifyJSONCanon/canonical/control-escapes-20           	  906429	      1267 ns/op	  46.55 MB/s	    2064 B/op	      21 allocs/op
BenchmarkAPIVerifyJSONCanon/canonical/control-escapes-20           	  918246	      1273 ns/op	  46.33 MB/s	    2064 B/op	      21 allocs/op
BenchmarkAPIVerifyJSONCanon/canonical/control-escapes-20           	  930213	      1310 ns/op	  45.03 MB/s	    2064 B/op	      21 allocs/op
BenchmarkAPIVerifyJSONCanon/canonical/deep-20                      	   31485	     37910 ns/op	  30.55 MB/s	   58960 B/op	     843 allocs/op
BenchmarkAPIVerifyJSONCanon/canonical/deep-20                      	   31656	     37975 ns/op	  30.49 MB/s	   58960 B/op	     843 allocs/op
BenchmarkAPIVerifyJSONCanon/canonical/deep-20                      	   31765	     37706 ns/op	  30.71 MB/s	   58960 B/op	     843 allocs/op
BenchmarkAPIVerifyJSONCanon/canonical/deep-20                      	   31518	     37919 ns/op	  30.54 MB/s	   58960 B/op	     843 allocs/op
BenchmarkAPIVerifyJSONCanon/canonical/deep-20                      	   31941	     37969 ns/op	  30.50 MB/s	   58960 B/op	     843 allocs/op
BenchmarkAPIVerifyJSONCanon/canonical/deep-64-20                   	   71713	     16645 ns/op	  30.64 MB/s	   26904 B/op	     387 allocs/op
BenchmarkAPIVerifyJSONCanon/canonical/deep-64-20                   	   72786	     16802 ns/op	  30.35 MB/s	   26904 B/op	     387 allocs/op
BenchmarkAPIVerifyJSONCanon/canonical/deep-64-20                   	   69994	     16764 ns/op	  30.42 MB/s	   26904 B/op	     387 allocs/op
BenchmarkAPIVerifyJSONCanon/canonical/deep-64-20                   	   72651	     16544 ns/op	  30.83 MB/s	   26904 B/op	     387 allocs/op
BenchmarkAPIVerifyJSONCanon/canonical/deep-64-20                   	   72409	     16726 ns/op	  30.49 MB/s	   26904 B/op	     387 allocs/op
BenchmarkAPIVerifyJSONCanon/canonical/escaped-key-order-20         	 1000000	      1122 ns/op	  11.59 MB/s	    1201 B/op	      16 allocs/op
BenchmarkAPIVerifyJSONCanon/canonical/escaped-key-order-20         	 1000000	      1121 ns/op	  11.60 MB/s	    1201 B/op	      16 allocs/op
BenchmarkAPIVerifyJSONCanon/canonical/escaped-key-order-20         	 1046866	      1142 ns/op	  11.38 MB/s	    1201 B/op	      16 allocs/op
BenchmarkAPIVerifyJSONCanon/canonical/escaped-key-order-20         	 1000000	      1124 ns/op	  11.57 MB/s	    1201 B/op	      16 allocs/op
